CBSA,CBSANAME,Number_of_Tracts,exposure,MV_est54,MV_est51912,MV_est712,MV_est722,MV_est447,W1110_meancommute_E,W1110_carpooled_P,W1110_pubtrans_P,total_tract_pop,black_pop,med_list_sqft2012_2016,med_list_price2012_2016,school_quality,WI_weighted
23060,"Fort Wayne, IN",5,"Major",10.8136,0,.135604,15.4576,8.45758,22.615274,15.809859,2.9369005,3017.0133,1690.016,33.47602,,.5436608,12.859985
23460,"Gadsden, AL",4,"Less1",5.86669,0,.248225,15.2288,5.89019,29.770842,9.2712242,0,4697.7073,5.530314,61.40311,134102.2,.3536964,4.8387469
23460,"Gadsden, AL",7,"B1_5",14.2194,0,.665704,16.5297,7.33137,25.915372,6.8841277,.08268443,5365.5936,155.1666,68.12899,150751.8,.4509968,5.5012594
23460,"Gadsden, AL",4,"B5_10",20.0067,0,.671295,19.8366,7.96817,26.582736,7.0946769,0,4207.3801,246.1904,62.38277,140380.6,.3639221,4.8930493
23460,"Gadsden, AL",5,"B10_20",18.9733,0,.677928,24.5145,11.3463,19.654306,6.8529809,.6325053,3437.812,457.8822,52.57285,81709.09,.324822,7.4841006
23460,"Gadsden, AL",6,"B20_50",34.2927,0,.38151,36.743,9.95534,17.122736,16.332733,.22832031,2710.5493,982.9481,61.61719,153678.3,.3226297,8.3262404
23460,"Gadsden, AL",4,"Major",34.8823,0,.386197,41.9036,10.0716,20.073237,10.45284,1.1445482,2864.0582,1898.888,56.58754,81709.09,.2667898,7.9152671
23540,"Gainesville, FL",3,"Less1",13.0875,0,.532506,7.59551,3.09351,32.540659,10.670005,1.084,4155.2906,4.858682,103.2551,200211.3,.5809391,3.8688939
23540,"Gainesville, FL",7,"B1_5",87.1691,0,.271315,56.3835,9.11285,20.134679,9.5592688,.57817502,6601.2204,269.4919,102.6961,192153.4,.6127321,7.8646335
23540,"Gainesville, FL",10,"B5_10",63.3093,0,.190599,36.4421,5.88,21.33746,9.7698611,3.1743589,7121.8465,580.7397,105.4346,200823.8,.6005234,6.5729152
23540,"Gainesville, FL",19,"B10_20",79.6644,.216055,.390067,51.5103,8.22815,20.730446,8.0341846,7.2935993,5667.0273,805.7047,102.4183,202131.9,.5235143,7.2843945
23540,"Gainesville, FL",17,"B20_50",73.7785,.06182,.439847,50.418,9.9003,21.812224,8.054693,3.5246873,4382.2967,1213.227,99.73913,190458.6,.5388199,7.2462242
23540,"Gainesville, FL",5,"Major",35.4319,.527944,.527944,18.8293,8.66501,20.516727,9.3363353,5.8937451,5055.5481,3476.493,77.47858,98955.64,.4723821,6.8547938
24340,"Grand Rapids-Wyoming, MI",77,"Less1",42.106,.167642,.575894,29.2748,5.55418,24.078833,7.734988,.31757142,5579.8544,16.2813,117.722,203605.2,.5467288,5.5266869
24340,"Grand Rapids-Wyoming, MI",60,"B1_5",63.9187,.035052,.737003,45.8737,6.91741,21.024422,8.08546,.92526852,6323.8093,120.9093,115.153,184924.8,.5421418,6.8433571
24340,"Grand Rapids-Wyoming, MI",21,"B5_10",83.9411,0,1.09912,65.1809,10.638,19.692263,10.739363,3.6999493,5766.2558,395.0165,95.45554,115434.3,.3177326,8.175147
24340,"Grand Rapids-Wyoming, MI",25,"B10_20",100.328,0,.780365,66.1831,7.64863,21.236496,11.485902,2.7875464,5091.5752,726.5245,95.13343,143750.4,.353466,7.5012343
24340,"Grand Rapids-Wyoming, MI",17,"B20_50",93.427,0,.471658,67.9703,7.03897,19.695553,11.592906,3.8110324,5244.1526,1411.302,88.91386,146197.2,.3492772,7.8400966
24340,"Grand Rapids-Wyoming, MI",5,"Major",38.6352,0,.234143,32.8417,6.41393,20.193053,17.53281,7.6511546,4531.7659,2584.297,68.21632,104805.6,.1418252,8.551154
24660,"Greensboro-High Point, NC",7,"Less1",17.1567,0,1.12265,13.3543,5.46139,24.971907,9.0539526,0,5894.5041,12.53071,92.22342,150854.5,.4227145,4.3428995
24660,"Greensboro-High Point, NC",18,"B1_5",45.8669,.151856,1.15242,33.4258,7.5443,21.968948,6.5231793,.18018322,5397.6146,174.7437,96.85354,211233.3,.4967293,5.8170755
24660,"Greensboro-High Point, NC",25,"B5_10",45.2267,.079779,.787773,34.2833,7.87293,24.551154,7.7388289,.23433084,5296.1928,412.7489,95.07559,174098.7,.515029,5.8144283
24660,"Greensboro-High Point, NC",37,"B10_20",76.1834,.173348,.688842,64.9245,14.0732,22.37656,8.3769335,.61181235,4429.6925,636.234,87.1273,166198.2,.4649869,6.877414
24660,"Greensboro-High Point, NC",53,"B20_50",74.4181,.256873,.707841,64.6319,15.4105,21.208248,9.9871845,1.0185522,5425.9114,1747.967,83.86436,146069,.3830559,7.3105022
24660,"Greensboro-High Point, NC",27,"Major",88.9171,.123777,1.71629,63.3963,19.8962,21.087419,12.365043,3.4556774,4796.8359,3293.715,71.37074,114383.2,.3157251,7.3799535
24860,"Greenville-Anderson-Mauldin, SC",7,"Less1",25.2322,0,.394074,26.3018,8.56496,31.279998,7.1934289,.41098711,3400.7063,11.59806,100.5538,179810.4,.4533538,3.5430771
24860,"Greenville-Anderson-Mauldin, SC",36,"B1_5",56.1055,0,.470471,40.231,10.3837,24.422199,7.8585656,.22165478,4828.665,152.3411,112.9451,266275.3,.4867894,6.1983787
24860,"Greenville-Anderson-Mauldin, SC",36,"B5_10",72.2271,.018684,.673617,55.0387,12.6761,22.717138,7.5154577,.38337703,6342.8511,489.0554,94.42557,200058.3,.5673463,6.5519935
24860,"Greenville-Anderson-Mauldin, SC",48,"B10_20",75.7623,.021217,.43082,61.1399,13.3523,21.942559,8.5805726,.36149296,5710.6889,800.8502,91.83471,194638.7,.458157,7.4519285
24860,"Greenville-Anderson-Mauldin, SC",52,"B20_50",63.983,.070419,.463528,53.1495,12.8072,22.281865,10.579575,.56249363,4676.4148,1322.919,94.68782,178590.5,.4030036,6.6834394
24860,"Greenville-Anderson-Mauldin, SC",16,"Major",113.372,.155959,.75728,78.2623,16.3482,20.047776,15.47406,2.0317266,3310.8757,2112.634,114.4237,254849.5,.4413032,8.3713597
25060,"Gulfport-Biloxi-Pascagoula, MS",3,"Less1",25.0133,0,.288944,22.4062,7.23242,26.529152,9.9150949,0,5137.8859,7.57095,88.15585,146845.9,.5416487,4.7893355
25060,"Gulfport-Biloxi-Pascagoula, MS",7,"B1_5",9.98277,0,.284115,12.3199,5.39206,31.166084,10.556933,0,6936.1275,190.544,91.05939,177988.9,.3938774,4.3166607
25060,"Gulfport-Biloxi-Pascagoula, MS",9,"B5_10",50.2134,0,.622034,50.0141,10.0627,23.439388,8.005818,.84792885,6296.7716,428.8809,86.63553,143003.5,.4398349,6.4666295
25060,"Gulfport-Biloxi-Pascagoula, MS",25,"B10_20",38.6349,0,.51778,46.6326,10.4696,23.897227,10.558139,.34816028,7617.8059,1035.924,91.77571,165508.8,.416404,6.1960449
25060,"Gulfport-Biloxi-Pascagoula, MS",25,"B20_50",34.3497,0,.454558,51.6973,9.9814,21.238259,9.2102131,1.0268292,5511.2112,1675.79,87.81499,144404.3,.3574735,7.5575204
25060,"Gulfport-Biloxi-Pascagoula, MS",11,"Major",50.2025,0,.996453,42.3895,10.6137,19.796002,11.283654,1.2526507,2924.4033,2242.793,60.434,82158.16,.2657977,7.4996449
25180,"Hagerstown-Martinsburg, MD-WV",7,"Less1",7.14036,0,.388921,6.87747,2.71809,37.507374,11.416687,.91842856,6303.9188,23.08891,121.2284,241603.3,.3760557,4.7510175
25180,"Hagerstown-Martinsburg, MD-WV",12,"B1_5",34.9105,.529795,1.46265,42.7851,6.61604,27.480929,8.9929328,.6250512,4964.991,116.3067,113.2255,201576.2,.3963477,6.6783665
25180,"Hagerstown-Martinsburg, MD-WV",11,"B5_10",21.8825,.159726,.852149,25.5759,5.84742,30.759197,10.526948,.85837083,8665.0719,601.2204,99.29936,175203.1,.2962005,6.4235172
25180,"Hagerstown-Martinsburg, MD-WV",12,"B10_20",72.97,.567136,2.01441,68.8482,11.7771,27.212789,12.161422,1.2723673,6923.457,908.7895,100.4735,169697,.2396895,7.995529
25180,"Hagerstown-Martinsburg, MD-WV",3,"B20_50",123,1,3,164,20,21.88311,15.428404,5.1502628,2992.1672,758.2303,99.00331,148706.1,.21823,8.5976729
25180,"Hagerstown-Martinsburg, MD-WV",1,"Major",123,1,3,164,20,,,,6417,3920.787,99.00331,148706.1,.3295794,2.6548507
25420,"Harrisburg-Carlisle, PA",29,"Less1",47.6198,.851078,.921128,31.1805,5.5744,26.114399,10.059159,.45732191,5256.0109,17.43701,112.5881,227899.2,.570273,6.4818968
25420,"Harrisburg-Carlisle, PA",41,"B1_5",59.7087,.904288,.738052,46.47,7.65616,23.038754,8.1822402,.56417624,5805.7011,141.195,116.0594,215369.1,.5760408,7.3538388
25420,"Harrisburg-Carlisle, PA",14,"B5_10",70.5455,.915877,.924419,59.7712,10.9798,19.922251,7.0524964,1.7230936,5612.7137,434.8257,113.3046,210463.8,.5574916,7.7644409
25420,"Harrisburg-Carlisle, PA",14,"B10_20",62.196,.888972,.199786,59.6708,10.7866,19.190172,9.1757492,1.0505204,4284.1052,596.2462,106.4168,194212.6,.4566697,9.4307738
25420,"Harrisburg-Carlisle, PA",20,"B20_50",56.8312,.871571,.881307,45.5902,6.67587,19.993545,12.786417,5.4392285,4684.0449,1627.738,83.48146,130495.5,.2712288,9.6667638
25420,"Harrisburg-Carlisle, PA",6,"Major",31.6611,.758984,1.16417,25.445,5.00586,21.607206,11.725563,13.394658,2889.0569,1787.859,49.82783,63581.43,.0985287,10.40273
25540,"Hartford-West Hartford-East Hartford, CT",61,"Less1",34.5346,.310964,.717801,33.9238,5.48411,25.936486,6.2075126,1.0693906,5323.1373,20.59666,157.7622,285778.6,.6161216,6.1208092
25540,"Hartford-West Hartford-East Hartford, CT",87,"B1_5",50.4216,.255085,.856213,47.9861,6.25836,23.871436,6.3923087,1.6488273,5013.9013,120.5492,156.2229,264864.6,.5980167,6.616733
25540,"Hartford-West Hartford-East Hartford, CT",31,"B5_10",47.4234,.583402,1.26071,56.1945,8.09338,22.021281,8.0765355,1.8279765,4863.7735,327.3959,141.6201,221136.6,.4645633,7.1240212
25540,"Hartford-West Hartford-East Hartford, CT",55,"B10_20",60.72,.438332,1.40025,65.6416,8.31018,22.15606,10.874349,4.9707194,4715.4032,668.4514,124.3608,174563.4,.3739952,7.5421641
25540,"Hartford-West Hartford-East Hartford, CT",36,"B20_50",61.3909,.067226,.769322,48.1452,5.71312,22.323127,10.803379,8.6934613,3546.6893,991.0653,116.9423,166559.5,.3012718,7.5051538
25540,"Hartford-West Hartford-East Hartford, CT",18,"Major",38.1466,0,.565329,32.4316,5.33033,24.425315,11.356705,13.195466,3968.1613,2631.505,126.8237,206722.9,.3014851,6.5446022
25860,"Hickory-Lenoir-Morganton, NC",9,"Less1",19.5214,0,1.57823,22.6942,8.18672,23.958097,9.2102993,0,5523.3315,21.8004,91.09529,169717.5,.5244289,4.9836994
25860,"Hickory-Lenoir-Morganton, NC",29,"B1_5",42.8978,0,1.25804,40.255,13.5416,23.552257,8.1649749,.13509829,5276.7462,130.009,97.55203,184299,.4842363,5.6184078
25860,"Hickory-Lenoir-Morganton, NC",19,"B5_10",43.6778,0,.932293,47.5749,14.4915,22.568336,10.419248,.07966018,5768.2224,451.3244,96.90077,167554.8,.4629287,5.8780785
25860,"Hickory-Lenoir-Morganton, NC",13,"B10_20",63.757,0,.681656,66.3445,23.1653,21.135744,9.8928506,.03847535,5399.0928,741.5922,88.05427,158806.2,.4373286,6.5000268
25860,"Hickory-Lenoir-Morganton, NC",2,"B20_50",53.2614,0,1.77906,84.0674,26.942,19.61703,18.002986,.84648898,4560.5364,1073.397,81.74992,136792.4,.4146737,8.4426562
25860,"Hickory-Lenoir-Morganton, NC",1,"Major",78,0,0,118,20,17.7,11.8,1.1,3520,2013.44,86.30852,135290.4,.3095783,10.844089
25940,"Hilton Head Island-Bluffton-Beaufort, SC",7,"Less1",112.714,0,2.06524,106.166,8.44589,17.266976,5.9616012,.46064388,3201.7956,11.14118,235.7319,453498.8,.4534158,7.6974472
25940,"Hilton Head Island-Bluffton-Beaufort, SC",7,"B1_5",78.7207,0,1.41628,61.0988,5.67656,24.96147,6.2415856,.85171441,7600.3899,200.3309,176.3838,356851,.4987236,5.9153505
25940,"Hilton Head Island-Bluffton-Beaufort, SC",5,"B5_10",102.871,0,1,74.8847,13.1159,22.065436,11.774143,.01743282,7006.9916,552.341,130.133,290610.2,.5127826,7.1997687
25940,"Hilton Head Island-Bluffton-Beaufort, SC",10,"B10_20",90.3758,0,.653207,56.6791,8.69846,21.647166,12.495484,.1532472,5960.8296,845.1464,143.1491,323745.2,.4272246,6.9903728
25940,"Hilton Head Island-Bluffton-Beaufort, SC",11,"B20_50",31.2556,0,.819452,32.3418,10.3211,24.491529,14.147775,.54962358,5590.4918,1994.725,139.2152,268585.7,.3487891,6.439952
25940,"Hilton Head Island-Bluffton-Beaufort, SC",4,"Major",10.5401,0,.375067,19.1958,5.57947,29.340891,14.363582,1.024496,6612.1183,4114.152,139.1176,245306.9,.2271506,5.5123771
26380,"Houma-Thibodaux, LA",5,"Less1",23.1271,0,.188189,17.3615,6.91164,31.762054,11.782535,0,3635.2205,6.811416,,188435.6,.8543329,4.3077441
26380,"Houma-Thibodaux, LA",7,"B1_5",25.8957,0,.328376,20.3601,6.43936,29.046016,12.044388,.19912001,5569.7835,131.4646,,151812.2,.7743917,5.6686993
26380,"Houma-Thibodaux, LA",5,"B5_10",75.6668,0,.637477,56.6165,15.0846,24.68205,8.1337723,.15478387,7821.9581,624.4941,,210714.7,.7084966,6.3586142
26380,"Houma-Thibodaux, LA",10,"B10_20",59.8249,0,.346163,45.374,12.6352,22.093215,11.679998,.77285386,4812.4274,713.5754,,165864,.6982129,6.804985
26380,"Houma-Thibodaux, LA",16,"B20_50",58.6292,0,.526667,42.9167,13.0377,23.136645,11.242699,.5642884,5357.5524,1579.626,,175596.6,.6582438,7.2009773
26380,"Houma-Thibodaux, LA",1,"Major",108,0,1,77,24,21,9.9,0,2396,1677.2,,188435.6,.5660961,8.6143217
26420,"Houston-The Woodlands-Sugar Land, TX",103,"Less1",96.3041,.032251,.538521,56.0113,12.1516,28.672712,10.773,1.0784073,6151.9396,23.67193,125.9049,333765.4,.7701903,9.4425443
26420,"Houston-The Woodlands-Sugar Land, TX",258,"B1_5",123.806,.044602,.420707,69.2686,13.3129,29.532708,10.161919,1.8665205,7826.6935,238.0268,126.1994,329914.8,.8125156,9.4679814
26420,"Houston-The Woodlands-Sugar Land, TX",158,"B5_10",140.31,.11168,.46063,87.6677,18.2408,29.634079,9.95406,1.6654043,8371.786,635.6736,109.1691,282039.8,.8099475,8.8313381
26420,"Houston-The Woodlands-Sugar Land, TX",220,"B10_20",131.976,.11456,.526791,91.2056,17.4898,29.083596,11.254684,2.2074843,10409.71,1354.815,98.32721,235438.4,.7764804,9.3850878
26420,"Houston-The Woodlands-Sugar Land, TX",235,"B20_50",87.4602,.056329,.348281,63.1457,14.7418,30.646653,11.761241,2.7069849,10416.722,2960.666,87.46297,200737.8,.7213968,9.4317998
26420,"Houston-The Woodlands-Sugar Land, TX",94,"Major",30.6668,.004566,.4134,25.0848,10.6443,28.876199,10.579864,4.9854519,6173.7553,3948.784,82.42299,167769.9,.6209429,10.924191
26620,"Huntsville, AL",7,"Less1",234.047,0,.725874,77.2608,9.7585,19.194128,6.3526611,.13129193,3248.86,10.88566,114.5148,266181.4,.4917253,7.801025
26620,"Huntsville, AL",10,"B1_5",38.0334,0,.037451,21.3295,6.35201,24.660417,5.4012932,.07182672,7519.3229,205.4295,93.1131,209834.7,.5380692,5.566777
26620,"Huntsville, AL",17,"B5_10",57.6851,0,.143854,49.2723,12.1785,23.528541,6.1320206,.02735755,6740.7493,513.983,90.91399,188905.7,.5307916,6.803594
26620,"Huntsville, AL",16,"B10_20",63.7132,0,.249483,50.1296,12.2356,23.138369,6.9007169,.07929346,6445.1758,1038.245,91.82737,223120.3,.5657931,6.9439019
26620,"Huntsville, AL",24,"B20_50",91.2644,0,.630485,35.9411,11.5256,20.673009,8.0425895,.30476303,7553.9619,2249.494,86.35936,206564.9,.4304365,7.9811451
26620,"Huntsville, AL",15,"Major",33.6517,0,.234128,32.1523,19.3619,18.084498,11.517872,.61952931,3055.3634,2254.583,53.98188,83299.71,.3012341,11.968072
26900,"Indianapolis-Carmel-Anderson, IN",75,"Less1",47.7221,0,.558435,37.5924,6.69721,27.021513,7.7587106,.16954036,5876.4165,11.66879,87.57421,187586.8,.6842984,6.3872881
26900,"Indianapolis-Carmel-Anderson, IN",96,"B1_5",87.4787,0,.646917,54.2237,7.46744,25.158778,7.2584053,.24385517,7859.3063,222.9177,90.59846,207150.3,.7025638,8.0515074
26900,"Indianapolis-Carmel-Anderson, IN",53,"B5_10",86.9501,.041018,.48399,67.7214,10.3363,25.094594,9.3102568,.64387149,8696.6139,647.2621,84.92223,164118.5,.6167295,8.7904657
26900,"Indianapolis-Carmel-Anderson, IN",48,"B10_20",87.17,.044602,.522928,71.2657,11.3704,23.392249,9.8226968,1.285473,5898.257,789.3882,83.95282,146049,.5194537,11.077918
26900,"Indianapolis-Carmel-Anderson, IN",73,"B20_50",70.7249,.011728,.70622,54.8848,10.3287,22.983237,9.3452743,2.3240234,5043.6514,1601.412,81.14648,137746.9,.4958897,11.060756
26900,"Indianapolis-Carmel-Anderson, IN",52,"Major",38.7638,0,.515654,47.8147,11.8769,23.398144,12.029237,4.1342045,4718.7295,2987.59,64.11259,94505.37,.3852498,11.415972
27100,"Jackson, MI",9,"Less1",14.4922,.187898,1.36016,14.9368,3.61878,26.327007,9.5557085,.23094653,5288.1992,19.44913,103.9678,134787,.3389162,4.7438539
27100,"Jackson, MI",11,"B1_5",32.4853,.111305,1.6391,23.9842,5.40126,24.22446,7.8004899,.21535715,5808.0181,143.982,101.0365,131420.3,.4416406,4.6359655
27100,"Jackson, MI",5,"B5_10",39.8962,0,1.33279,60.3468,14.3657,19.370873,12.819769,.16892804,3837.7302,307.2448,95.47691,71671.45,.3721236,7.6375827
27100,"Jackson, MI",7,"B10_20",40.953,0,1.42075,59.3656,14.0572,19.582712,15.855024,1.1207892,3585.9881,473.9112,95.47691,73184.59,.2411233,7.7026522
27100,"Jackson, MI",5,"B20_50",61.1704,0,1.65251,55.394,10.1517,21.943562,16.798777,4.565633,3445.0909,1413.026,95.47691,105215.4,.3435196,7.3699889
27100,"Jackson, MI",1,"Major",48,0,1,38,10,16.4,27.3,7,2397,1718.649,,80187.34,.2928656,6.7639048
27260,"Jacksonville, FL",28,"Less1",128.117,0,.911084,61.1578,7.33808,29.620669,7.6573538,.27491913,4211.8456,14.60357,156.5495,322604.7,.7203283,7.2513075
27260,"Jacksonville, FL",46,"B1_5",119.197,0,1.14566,62.562,8.24783,26.88663,7.2356028,.38683201,9146.2231,309.9957,121.4371,264152.4,.6847365,7.3594835
27260,"Jacksonville, FL",31,"B5_10",114.496,0,.765384,58.6846,9.13892,28.41363,9.7655947,.38838029,8745.1465,643.7264,110.717,232687.9,.6325193,7.0162235
27260,"Jacksonville, FL",53,"B10_20",126.318,0,.503808,77.2882,10.7139,25.823453,8.6844431,.8670811,8269.7075,1221.889,103.2266,186786.3,.5665034,7.5893178
27260,"Jacksonville, FL",66,"B20_50",93.056,0,.96516,68.7684,12.4906,25.031468,10.244027,1.8843476,6329.1754,2003.616,83.30211,144276.9,.4324751,7.5631706
27260,"Jacksonville, FL",34,"Major",43.0142,0,.804999,51.8483,10.4826,25.279009,12.431371,6.7657857,5685.8231,4226.423,55.49805,95014.95,.3345598,8.0010577
28020,"Kalamazoo-Portage, MI",10,"Less1",17.0821,.083554,.846684,18.6009,4.20808,23.126283,8.1907083,.41301836,4867.735,28.06219,102.2284,207226.6,.489351,5.0991083
28020,"Kalamazoo-Portage, MI",26,"B1_5",30.9751,.316994,1.0248,30.5015,5.21545,22.590148,7.2326164,.43218454,5729.5208,118.1338,108.1796,194252.6,.4800911,5.7795489
28020,"Kalamazoo-Portage, MI",10,"B5_10",47.5622,.203777,1.25821,49.4715,6.22946,20.399675,8.5924205,1.406896,6650.6801,443.834,106.9646,185188.1,.4069281,5.9264711
28020,"Kalamazoo-Portage, MI",17,"B10_20",38.8237,.041899,.961972,46.3068,5.5965,17.981092,7.7738102,1.7880968,4644.4272,667.277,105.2323,137068.6,.3497335,7.8225337
28020,"Kalamazoo-Portage, MI",6,"B20_50",41.9687,.101688,1.08776,47.3585,6.66962,18.951617,10.650081,3.7828398,4936.0631,1362.667,105.2428,136701.1,.272695,8.0067261
28020,"Kalamazoo-Portage, MI",3,"Major",78.7903,0,1.28072,51.5614,5.71928,17.695323,8.9535867,6.0714164,3369.8567,2353.831,87.1824,,.2026276,8.3333295
28100,"Kankakee, IL",6,"Less1",14.2412,0,.4058,26.2683,6.82944,25.954736,6.9486111,.55270804,3335.9157,24.7636,,129276,.3239249,6.1899237
28100,"Kankakee, IL",5,"B1_5",19.2966,0,.237141,36.2153,5.41242,26.315377,7.8258863,1.0411025,7003.0487,196.1535,,167774.7,.258431,7.4529792
28100,"Kankakee, IL",5,"B5_10",27.0785,0,.426176,39.8399,4.15436,23.235557,6.2588499,.64863976,4914.9915,285.2798,,151510,.2767855,6.8270929
28100,"Kankakee, IL",5,"B10_20",41.0998,0,.509331,51.2606,8.56601,22.447172,7.6980473,.49991824,4322.1241,748.6811,,141711.6,.2190355,7.3247502
28100,"Kankakee, IL",5,"B20_50",57.8642,0,1,53.8832,15,20.839946,7.9716333,7.4160298,3803.8681,1440.305,,84220.07,.1942788,8.4478944
28100,"Kankakee, IL",3,"Major",37.9175,0,1,34.6492,10.2532,24.228293,9.727798,6.2456256,2080.5579,1598.72,,107662.2,.1459274,6.6597137
28140,"Kansas City, MO-KS",74,"Less1",42.5818,.092794,.48677,20.7241,3.06267,25.973476,7.5417218,.25814203,5352.3086,22.58397,118.7103,256653.5,.5653085,7.1011134
28140,"Kansas City, MO-KS",136,"B1_5",76.8353,.03044,.323621,44.2948,6.00415,23.4664,8.0217568,.49726376,5563.6585,145.7884,114.7906,226243.3,.5333894,8.4050405
28140,"Kansas City, MO-KS",111,"B5_10",78.0768,.162325,.375609,44.2472,6.15567,22.421083,8.2239085,.67074508,5121.5882,356.826,108.5257,193596.5,.518133,10.045891
28140,"Kansas City, MO-KS",73,"B10_20",65.7657,.113264,.444456,41.8008,6.38661,21.154586,9.8594974,.73423153,5026.2322,655.1353,105.0972,172300,.4600681,10.063494
28140,"Kansas City, MO-KS",61,"B20_50",40.317,.068063,.397345,31.4812,6.79297,21.35723,11.07242,2.4462908,3769.5221,1163.087,82.84061,106048.8,.3304289,11.157715
28140,"Kansas City, MO-KS",61,"Major",24.4748,.122494,.272122,19.6761,7.11762,22.778249,9.7936691,7.5363994,2984.5754,2043.463,67.78436,81161.69,.2520334,12.431011
28660,"Killeen-Temple, TX",5,"Less1",27.9591,.44922,.224771,38.3323,8.9053,25.501628,10.601158,.01434307,6190.2857,30.66027,82.60835,180165.1,.7382591,5.9751092
28660,"Killeen-Temple, TX",11,"B1_5",15.1129,.114354,.475379,19.5826,5.04332,25.039468,12.096421,.06066587,5071.8673,140.942,89.11416,206333.7,.7867925,5.0011927
28660,"Killeen-Temple, TX",7,"B5_10",33.6183,0,0,55.0967,10.0823,21.489746,11.979825,.29750809,6432.9162,565.3722,83.92256,183309.4,.7801962,7.0670435
28660,"Killeen-Temple, TX",32,"B10_20",36.0358,.066467,.08086,47.4031,9.56599,19.119951,11.517557,.33534917,5425.8893,753.2864,78.92868,153803,.7193612,7.3000447
28660,"Killeen-Temple, TX",31,"B20_50",25.4073,0,.066624,47.9922,10.2734,20.157736,11.56292,1.2157745,7479.9351,2480.748,71.24364,129157.2,.7320372,7.4363084
28660,"Killeen-Temple, TX",1,"Major",17,0,0,24,6,,31.6,0,108,65.988,,,,1.333
28940,"Knoxville, TN",72,"Less1",26.8801,.026424,.464242,24.1829,8.9448,27.005848,9.0872348,.1904341,5137.4635,15.90755,105.1233,207749.4,.0436134,4.7761847
28940,"Knoxville, TN",61,"B1_5",63.4827,.0681,.50425,46.6415,12.8365,23.222197,8.3000638,.12939939,5021.1286,110.8184,101.3952,214242.1,.0448593,6.350947
28940,"Knoxville, TN",32,"B5_10",51.1245,.085225,.529503,42.2481,11.0754,19.975629,7.6955167,.69035109,4769.5599,326.5384,91.13339,165917.1,0,7.0695301
28940,"Knoxville, TN",20,"B10_20",47.4386,0,.468363,40.9389,11.0645,21.331537,10.167496,.82628693,4262.5981,600.1679,81.08699,138610.3,0,7.164566
28940,"Knoxville, TN",10,"B20_50",55.2451,.081103,1.02085,53.9267,14.1756,18.937826,9.2034559,.86137131,3254.2538,866.743,80.01528,146296.2,0,7.6843082
28940,"Knoxville, TN",7,"Major",16.9287,0,2.64969,22.5051,11.0291,21.886367,13.768641,8.8286266,3633.8192,2212.307,62.73457,110018.5,0,8.4016126
29180,"Lafayette, LA",3,"Less1",183.109,.482539,1.76814,76.7098,12.2113,26.32931,12.546436,0,2308.7981,0,,202593.8,.8722853,5.3320593
29180,"Lafayette, LA",14,"B1_5",111.314,.109541,.738365,50.9637,8.6591,27.851357,7.7164455,.27514555,6032.6138,195.3378,129.6729,189593.6,.7848387,5.9245122
29180,"Lafayette, LA",9,"B5_10",124.116,.253353,1.03602,53.3605,9.49119,27.545367,9.9808586,.20760786,9007.1644,686.6915,125.0742,214679.1,.7725875,6.7398104
29180,"Lafayette, LA",20,"B10_20",77.1785,.106274,.551109,46.6498,11.3508,25.043753,9.9603035,.23714234,6278.6659,998.621,109.6586,184744.2,.6936924,6.5315916
29180,"Lafayette, LA",31,"B20_50",79.3184,.135808,.381305,54.8073,16.69,25.125975,11.15803,.32974114,5553.5564,1674.891,100.1391,170381.5,.6717736,7.3282103
29180,"Lafayette, LA",15,"Major",101.621,0,1.23544,64.4502,14.7298,21.587966,15.488789,1.9196639,4979.8308,3373.147,95.33985,143575,.6209959,8.3572728
29340,"Lake Charles, LA",3,"Less1",38.8624,0,.429288,29.9956,10.3413,21.006908,5.0316886,1.3737225,4660.1344,15.42476,,191495.2,.8010944,6.3854035
29340,"Lake Charles, LA",10,"B1_5",36.4542,0,.453263,36.8358,12.4868,23.340355,8.0492256,.24972605,4755.9799,133.7003,,182896.1,.7036948,6.1590886
29340,"Lake Charles, LA",7,"B5_10",51.1833,0,.311011,47.8004,14.4653,21.850489,6.6907158,0,6899.3793,539.1456,,212326,.7625856,6.1958644
29340,"Lake Charles, LA",7,"B10_20",40.9899,0,.300904,37.5277,13.6453,23.303539,7.1984579,.25153386,6707.2946,809.3134,117.3256,206791.3,.7049227,6.6290226
29340,"Lake Charles, LA",7,"B20_50",74.2627,0,1.26232,49.0647,18.1108,21.223625,11.445582,.1677887,5531.4479,1680.426,117.3256,146600.3,.6652504,8.6248658
29340,"Lake Charles, LA",10,"Major",98.0999,0,2.5971,59.5326,22.4059,17.921785,13.20346,.78422001,4622.0798,3697.688,,128962.9,.5030662,7.4544847
29460,"Lakeland-Winter Haven, FL",18,"Less1",47.794,0,.373503,33.5891,10.5433,28.221287,12.031759,.24245776,3385.507,10.65567,85.67897,156436.3,.397589,5.7122827
29460,"Lakeland-Winter Haven, FL",27,"B1_5",45.1904,0,.344178,31.8672,8.56813,26.0058,12.105878,.31395003,4486.8477,140.3884,88.87057,167730.4,.4764092,6.165352
29460,"Lakeland-Winter Haven, FL",34,"B5_10",50.9692,0,.316966,34.54,8.73328,24.642862,8.5888186,.14007492,5660.7895,428.2484,90.33189,174202.3,.5051548,7.7311096
